all_time_volume,chain,one_day_volume,pool_ids,projects,seven_day_volume,seven_day_volume_liquidity_ratio,thirty_day_volume,token_a_address,token_b_address,token_pair,usd_liquidity
4255472412.07797,arbitrum,579014.7386415924,"['0xe847c55a3148580e864ec31e7273bc4ec25089c1', '0x0f475257b6e2fa9a48ef84cb4a91d4288729f39e', '0x9e233dd6a90678baacd89c05ce5c48f43fcc106e', '0xa40e00853e61176b630692ea4ad8a14b352aa189', '0x7e7fb3cceca5f2ac952edf221fd2a9f62e411980', '0x1894eb5ed589e80069ba47d205b8ef3b5323b03a', '0xa00f15728153d34ebe20edaeaf6d26936b3f1863', '0x59d72ddb29da32847a4665d08ffc8464a7185fae', '0xe8b2c9cbfd52cf9a157724e6416440566fa03150', '0xabd319d1c02d35e1ca7c28bd4b8b45c45ffa0c49', '0xb7e50106a5bd3cf21af210a755f9c8740890a8c9', '0xc2f3e86a7bc54abf4c1d20b3f49cc0df48003329', '0xf1af333e91ddb6e0750a52f0c1b19fb8ad22d34e', '0x3a427cff84917fb3449b4059632459921ea23403', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x1106db7165a8d4a8559b441ecdee14a5d5070dbc', '0xf44f17a6fc5d2f0ad1ff47e682570fa5a8eb9050', '0x040da64a9347c9786069eee1d191a1b9062edc0f', '0xa51ee8b744e6cc1f2ac12b9eeaae8deb27619c6b']","['clipper', 'auragi', 'ramses', 'arbswap', 'uniswap', 'smardex', 'sushiswap', 'apeswap', '1inch LOP', 'camelot', 'trader_joe']",5005151.87279137,9.57661084532717,60817500.91676637,0x539bde0d7dbd336b79148aa742883198bbf60342,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,MAGIC-WETH,9930223.449503355
4239206105.0960264,arbitrum,1396622.391008036,"['0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x403e0e53a8f25a235bde77401142dd61564ac4b6', '0xc48dc175d184a00a6687fb03c3107c5f1712f585', '0x54bbb1307a886925763c706cc72b5f7776fba87f', '0xedd75e216f4ff54229d4820528975d7b93854acb', '0xb6dd51d5425861c808fd60827ab6cfbffe604959', '0x1111111254eeb25477b68fb85ed929f73a960582']","['gmx', 'uniswap', 'camelot', 'sushiswap', '1inch LOP']",6180343.5997851435,240.16515846649713,74355686.91443874,0xfea7a6a0b346362bf88a9e4a88416b77a57d6c2a,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,MIM-WETH,180136.05918000414
3956011162.170317,arbitrum,6277668.098831597,"['0x65cfd8fb82213971076457756dfedb6143391983', '0x468b88941e7cc0b88c1869d68ab6b570bcef62ff', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x9e233dd6a90678baacd89c05ce5c48f43fcc106e', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x977f5d9a39049c73bc26edb3fa15d5f7c0ac82e9', '0x0344231dc2ae0ec29737e0c60043af958a39d180', '0xd49ab568db5721afe8e86811ff4d0d5f5afea300', '0xabc27aa4e47ce3b5591093de87ab7abeafb3afa0', '0x4e215f37897a2cfee98eb6379a23c9e709d49c3f', '0x804f3ffd7e25ac83467ce2bf5592a44bd49d8090', '0x0ba3d55678c019b8101061855fe4ea8d3ece784f', '0x91308bc9ce8ca2db82aa30c65619856cc939d907', '0x1f4cd17fae59324522f9d50aaa498282e3328b7c', '0x111111125421ca6dc452d289314280a0f8842a65', '0x22127577d772c4098c160b49a8e5cae3012c5824', '0xc3bc74dcff9019d064dc269a5266934cd65613e5', '0x7050a8908e2a60899d8788015148241f0993a3fd', '0x9dd6222e75032c4418f58212a72aedcea2ea3632', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0xe8795cf9c2309ecfe05df028eb0f21d5d6e3a951']","['uniswap', '1inch LOP', 'clipper', 'gmx', 'pancakeswap', 'arbswap', 'ramses', 'smardex', 'trader_joe', 'sushiswap', 'apeswap', '0x API', 'camelot']",25168634.792535864,104.20417706355907,203600991.1025084,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,LINK-WETH,5072170.286617883
3817855881.6025796,arbitrum,30391225.900968395,"['0xd315a9c38ec871068fec378e4ce78af528c76293', '0x0e4831319a50228b9e450861297ab92dee15b44f', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x769728b5298445ba2828c0f3f5384227fbf590c5', '0xad94d6fbfdfc29dee39417a822994d53a4f287e9', '0x75e5b52dc1785e3d99c41d8136b12118b13c63ae', '0x599bb1269b71625da7761ba79a228230c8354c55', '0x02be4f98fc9ee4f612a139d84494cbf6c6c7f97f', '0x843ac8dc6d34aeb07a56812b8b36429ee46bdd07', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0xbd65e976bd6b0b59232144c7966e1065024b874c', '0x6985cb98ce393fce8d6272127f39013f61e36166', '0xd34808598f213b6b29f319a2b77b9d2b5e25c0b6', '0x111111125421ca6dc452d289314280a0f8842a65', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x719826896832c9deaa868272f2dd55cf1e5ca3e7', '0x99a724a757ea21a29db94364716a5e4948d4b718']","['swaap', 'uniswap', 'gmx', 'clipper', 'sushiswap', 'camelot', 'pancakeswap', '0x API', 'ramses', '1inch LOP', 'trader_joe']",133155869.32952563,190.28007701968835,561582707.7436963,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,USDC-WBTC,11896409.829431148
3567936805.2419877,arbitrum,6441339.326729312,"['0x3966e8ad9d5c033f6e7120978a57ead8a146a7e1', '0x12999d79055435b10e20c2db079e445d187253f3', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x270219a39f7739217312063a753ef55eb2def276', '0x90ea8c74ccd6bd6565564705fea31216dd1a74c8', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x9ba197d55d088d9c9ffe7aef53fbe50ca5bd7645', '0x1e662bfc7595565215a322575d0d9693f17df2e4', '0x30e4bd4a5b02f73a6863f499c2fba257025e827b', '0xeb2cb3b79f70fd63e9b320ef2227ba1a51f1d058', '0xfbcbbbb551a5fc5ad7796ab6bbff01fb0dd2e180', '0x742e6ca176067f57b79be9f42e0df7cb94521e16', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0x650681289eab1bbb2b174e14174b1bfebc96b2f2', '0x3428570693a50075b9941eb786edad5f5145a18c', '0x6d78117425e49562eda06aa1db5f0dcf78c2e56f', '0x111111125421ca6dc452d289314280a0f8842a65', '0x769728b5298445ba2828c0f3f5384227fbf590c5', '0x7f580f8a02b759c350e6b8340e7c2d4b8162b6a9', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x6387b0d5853184645cc9a77d6db133355d2eb4e4']","['gmx', 'arbswap', 'camelot', '1inch LOP', 'chronos', 'kyberswap', 'sushiswap', 'clipper', 'zyberswap', 'pancakeswap', '0x API', 'uniswap']",29811837.07695798,134.86692363421997,221978219.77174968,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,DAI-USDT,4641972.70721514
3545199654.270924,arbitrum,2280971.4892303003,"['0x7d2a049b155077b72fdc4ddc4d6a058b84767013', '0x9dc5708aaf0d45b12636c7ce2960e71a8ea210c8', '0xac70bd92f89e6739b3a08db9b6081a923912f73d', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0xa62ad78825e3a55a77823f00fe0050f567c1e4ee', '0x64541216bafffeec8ea535bb71fbc927831d0595', '0xb42a054d950dafd872808b3c839fbb7afb86e14c', '0x09112f3863345d03fcf292e213dca8f62aa6514a', '0xd8053763b1179bd412a5a5a42fa2d15851518cfb', '0x1f79f8a65e02f8a137ce7f79c038cc44332df448', '0x83450968ec7606f98df1c170f8c922d55a13f236', '0xeb16239e886422852b5a2b1b86d910eb72663b4a', '0xff13348778cc2ced614f6f73a8e488ac11292f25', '0x58c00cd537b7f86e0b6d0f3fd4d88c6f14622c1a', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0x805600dc8ad916d221e635da6731e357845d32f9']","['camelot', '0x API', 'gmx', 'uniswap', 'balancer', 'dodo', 'woofi', 'zyberswap', 'sushiswap', 'apeswap', 'clipper', 'trader_joe']",14251334.821598308,738.4246594623047,137409194.6394195,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,USDC-WBTC,328093.9888215352
3532520236.7989225,arbitrum,1245449.5058967473,"['0x6539c131f3a63b40759edc5a4f779ff63e8ba1f2', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0xd98fca6160c5265c1da4ba709d686b85f490a21d', '0x19e73ac1effdb555aa211e8d918e9ebe608d477f', '0xd5b03a99441b088df2923f9e266c906971af2ded', '0x252cd7185db7c3689a571096d5b57d45681aa080', '0x6de0dae18318131c193f2cc1d9a1ae8eb5643294', '0xa4c681a64c47402f34a3847753ed4ad43f643922', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0x5256981d43a61b58c68cd389e6941bda16888641', '0x500173f418137090dad96421811147b63b448a0f', '0xfd1e3458c7a1d3506f5cc6180a53f1e60f9d6bea', '0x01efed58b534d7a7464359a6f8d14d986125816b', '0xd37af656abf91c7f548fffc0133175b5e4d3d5e6', '0xf0428617433652c9dc6d1093a42adfbf30d29f74', '0x5602aba2111aa4ae90ad34a5b5b815f26d69c94b', '0xceadf572e8c9a4d1c66ae7577913c17d9069dcf3', '0x63675e1973901da9b2f9134f1369aa0022b03369', '0x0a5f3c8633b0abe29d229db1f730ed46a60dced2', '0x0fbff16861b24cc3565a83e4a9507fb3b15a983c', '0x29ac9738be0d1f7cba31d7ff67baf5fdd164efc6', '0x2d7d00424d7e61a198afda2109407d60199ecffe', '0xd38c1ce8558c3a0fbd9bb4ba2e457e800cbb4760', '0xb762c61142ca07602c2c4d02f79435ad92e0edd2']","['gmx', 'kyberswap', 'zyberswap', 'ramses', 'auragi', 'clipper', 'trader_joe', 'chronos', 'uniswap', 'sushiswap', 'camelot', 'apeswap', 'arbswap']",5445271.436458881,659.1148121856799,68305659.1015155,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,DAI-USDC,198275.79665771092
3527397563.782124,arbitrum,6285572.698423318,"['0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x111111125421ca6dc452d289314280a0f8842a65', '0xbff936a43e6fe6f891789be66043bcc8effee938', '0x4b31271f592e4aae04a76040dbe3e1ac30c724b4', '0x45fae8d0d2ace73544baab452f9020925afccc75', '0x769728b5298445ba2828c0f3f5384227fbf590c5', '0x81df678a41a5baade2a13b58accb95a43328400a', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x9264e764e6d5d252a5c17c457c9bb059b8831bb1', '0x3fa83fddb017055f62b35242736532cde82c7669', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0xd46c8a1940113ae64f960b7aa12ef5dcab0ffe0e', '0x7cf803e8d82a50504180f417b8bc7a493c0a0503']","['0x API', 'uniswap', 'camelot', 'clipper', 'trader_joe', '1inch LOP', 'ramses', 'gmx']",26732934.339686673,225.38833621510125,202734551.48783484,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,DAI-USDC,1541908.300366796
3332125869.1813216,arbitrum,6066379.9665367985,"['0xc0a75521fd441132e859e1533550029165de699f', '0x2e630136c42bc72f1285743347ba77a75077aff4', '0x111111125421ca6dc452d289314280a0f8842a65', '0x1111111254eeb25477b68fb85ed929f73a960582', '0xd315a9c38ec871068fec378e4ce78af528c76293', '0xa961f0473da4864c5ed28e00fcc53a3aab056c1b', '0x8dca5a5dba32ca529594d43f86ed4210ead2ed83', '0x769728b5298445ba2828c0f3f5384227fbf590c5', '0xc18c7f88cf498dac5cdadf4c439941be3273968a', '0xafda6ef1983605d86002198dba21b86405437fec', '0x4811b276a57c0090b533cad48667a067666eb269', '0x31fa55e03bad93c7f8affdd2ec616ebfde246001', '0xebca41a83b658519f9cf9feb63cae9f2a5112023', '0x9fa7314525d5c706213468220c7c9820cfe629cb', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x0779450b087a86c40e074ac00a65eabe1cbc0f87', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0xc1f8fe4afed59e461cbea887c3a578076ffb707f', '0x692a0b300366d1042679397e40f3d2cb4b8f7d30', '0x2721f1946dd86fef97c7499456f116aba7f60f3f']","['pancakeswap', '1inch LOP', 'swaap', 'arbswap', 'zyberswap', 'kyberswap', 'apeswap', 'camelot', '0x API', 'uniswap', 'gmx', 'clipper', 'sushiswap', 'sharkyswap']",23824807.019322082,226.6402346574326,184436771.17180124,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,DAI-WETH,2207555.724437016
3147475611.360958,arbitrum,9394646.933869615,"['0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x53c6ca2597711ca7a73b6921faf4031eedf71339', '0xbdee369abf5c3dfff5dc65841e939747ba706a5d', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x5969efdde3cf5c0d9a88ae51e47d721096a97203', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x11dd0cb2b2e8f6b8fb786fb4180d13877e2f31f3', '0x769728b5298445ba2828c0f3f5384227fbf590c5', '0x67d3e181e6dcc47f977c3a4b33ac65454b87b997', '0x111111125421ca6dc452d289314280a0f8842a65', '0x64f6ce449370a48aff6e2296746898115f2133a5', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0xad0023bf9713252eb224fecdedfdd377e85d606d']","['gmx', 'sushiswap', '1inch LOP', '0x API', 'uniswap', 'trader_joe', 'clipper', 'kyberswap']",34524825.399524935,185.63338233870232,192255585.8858127,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,USDT-WBTC,2417791.0488907252
3144443549.148935,arbitrum,5202076.476706596,"['0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0xc5c0d1ee9f75da4ff969104e6e7cadfb8e2aa584', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0xbbe36e6f0331c6a36ab44bc8421e28e1a1871c1e', '0x655c1607f8c2e73d5b4ddabce9ba8792b87592b6', '0x6a23ec7a203f546d7d62fa667a652ec55197ea6f', '0x111111125421ca6dc452d289314280a0f8842a65', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x338a8064142b09d4776b1f5f082890d905b508eb']","['0x API', 'camelot', 'gmx', 'uniswap', 'pancakeswap', '1inch LOP']",18435220.419750374,1300.0003005496242,156935354.7126298,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,0xaf88d065e77c8cc2239327c5edb3a432268e5831,LINK-USDC,127628.41955313832
3026698784.3325706,arbitrum,5137285.6381907165,"['0xec1e2b352f29adc8f0854dee2dc557d2763dbfbe', '0x111111125421ca6dc452d289314280a0f8842a65', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x9e233dd6a90678baacd89c05ce5c48f43fcc106e', '0x5368c486222552bdbe57a26ce260b13ce47b3211', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x32a5746ba6826828716cc1a394bc33301ebc7656', '0x5cac50b7171acef26803e2768d6db262a5de0715']","['sushiswap', 'gmx', 'clipper', '0x API', '1inch LOP', 'uniswap']",18083294.011801176,24918.13731867988,154165635.73225334,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,LINK-USDT,6531.372872088852
2933488515.5792036,arbitrum,4717995.979273607,"['0x6a7dccf168fba624a81b293c2538d31427b5b4bd', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x71e7e318ad4f832aa94df376a9bcd3d9116db12c', '0x6a9d961c9602fb484ba3c47c5f822b66721c9669', '0x01c1295cb9ee6449704962dcdd01946914c00f34', '0x111111125421ca6dc452d289314280a0f8842a65', '0x1ed3d3745f272c14a06a4eeb873d3fb0066b162f', '0x62b9d4f15aa6a8c346d4f4a478e10bad1ea94b0f', '0x3c3d5d32c7b0c61aab03177da5cf1360aa43d0aa', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064']","['kyberswap', '1inch LOP', 'ramses', 'uniswap', 'camelot', 'arbswap', 'gmx']",14286200.900468916,1546.6822290659125,133677738.4780603,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,0xaf88d065e77c8cc2239327c5edb3a432268e5831,FRAX-USDC,92366.74885116369
2870733305.8272643,arbitrum,4649211.675833228,"['0x9e233dd6a90678baacd89c05ce5c48f43fcc106e', '0x929fcf81102c5577243ee614c2c455acd6681f1a', '0x111111125421ca6dc452d289314280a0f8842a65', '0xc24f7d8e51a64dc1238880bd00bb961d54cbeb29', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0xff96d42dc8e2700abab1f1f82ecf699caa1a2056', '0x25857f9150515696a97687ebec20601139ad4fa1', '0xfca2b3892435c4d5b5e0e0e04312022ece647fa2', '0x1111111254eeb25477b68fb85ed929f73a960582', '0xf4a6c89e06318717657d352d16cfc7739d9a8b85', '0x99aeb2c40775b6e88c3c76f66da09729699f1703']","['clipper', 'gmx', 'uniswap', '1inch LOP', 'sushiswap', 'apeswap']",13362921.798070148,186.13030242719506,128821927.39533465,0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,UNI-WETH,789727.0775470193
2811264016.9702406,arbitrum,4622932.881386147,"['0xcae08dac5a6ce57582225d3dbedef1718b6319e4', '0xc39b54da0036b8c753c3795abfe1ab997b799461', '0x111111125421ca6dc452d289314280a0f8842a65', '0x5a9dd2f5c802f1aa5110cedf8a50b54b50c2a99a', '0x1ebcf8831b93450ea81b0619c5e05b98751c8322', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x1111111254eeb25477b68fb85ed929f73a960582']","['ramses', 'uniswap', 'gmx', '1inch LOP']",13142481.229566352,5434.631135758473,126183540.5617412,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,FRAX-USDT,16927.987623970555
2805494496.8222337,arbitrum,4782283.595819602,"['0x5933402ef279a609a4287e4e88a4cf0d31a413ad', '0x46c47c8daabca3e15bf238cda365894046bafa23', '0x769728b5298445ba2828c0f3f5384227fbf590c5', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x2c089ee1080b091fb3b73df94f7840b33fbca020', '0x111111125421ca6dc452d289314280a0f8842a65', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064']","['sushiswap', '1inch LOP', 'uniswap', 'clipper', 'gmx']",13487619.861611746,106.14908539719411,127460735.80759871,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,DAI-WBTC,1016503.8962808265
2775326018.0477476,arbitrum,4621968.340862322,"['0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x05477c22a5349cee601500da0489dad137fd6bfa', '0x0d94947374cbc779a0fb4d1bff795c0af6dfae25', '0xeaf86d2b37dbed7ebebd9f4a2728a87f083a6c43', '0x111111125421ca6dc452d289314280a0f8842a65', '0x1111111254eeb25477b68fb85ed929f73a960582']","['gmx', 'uniswap', '1inch LOP']",13125548.628369406,29707.06470223085,125846875.28465392,0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0,0xaf88d065e77c8cc2239327c5edb3a432268e5831,UNI-USDC,2650.99539653618
2775226491.123243,arbitrum,4621801.009981508,"['0x111111125421ca6dc452d289314280a0f8842a65', '0x9a0bd7fe806e4a11a91f1f3ccf473dc6ef0c2268', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x9e233dd6a90678baacd89c05ce5c48f43fcc106e', '0xa79fd76ca2b24631ec3151f10c0660a30bc946e7', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x4b41a9d21f00af2ac171a9a66b3ec3b7900f28ff']","['gmx', 'clipper', 'uniswap', '1inch LOP']",13124793.244087214,35913.24306854041,125825635.25553839,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,LINK-WBTC,2558.208194488865
2775186125.7752957,arbitrum,4621712.45414052,"['0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x111111125421ca6dc452d289314280a0f8842a65', '0x1111111254eeb25477b68fb85ed929f73a960582']","['gmx', '1inch LOP']",13124189.84800566,393503.4195813919,125821285.00983626,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,FRAX-WBTC,100.05648638556035
2711864962.696,arbitrum,1392550.1574358996,"['0x34fa5e69d1bc4942853b5c23b9b94975880c2ef0', '0xb771410e2b1d892c3469711824c44769528fdc89', '0xaebfda10b251d650126830b952ee74b4a599f71f', '0xf80d07642d7c3b8a41d1c1078cfdf938c5562ebd', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x14ab57367763678550e999dd37f33fafba35b878', '0x39438ec40676e5612ca0b081256ab3b05e27ed41', '0x8199d43cfe050365a20aead1f6eb84bd0d7335ee', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064']","['fraxswap', 'sushiswap', '1inch LOP', 'ramses', 'uniswap', 'gmx']",6152176.0854441,18030.873604285796,74142774.64947103,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,FRAX-WETH,3070.8209698633787
2690786004.369009,arbitrum,1393077.957609727,"['0xb7a2f46b196decb610a3046053f757264acf0537', '0x1111111254eeb25477b68fb85ed929f73a960582', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x27807dd7adf218e1f4d885d54ed51c70efb9de50', '0xd0fd891e6990689cc5ce6eb15395d58a6f8bd8b2']","['sushiswap', '1inch LOP', 'gmx', 'uniswap']",6152629.656873196,1.5613868527064632,74145494.70235848,0xfea7a6a0b346362bf88a9e4a88416b77a57d6c2a,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,MIM-USDT,19702451.209347654
2673213617.7360306,arbitrum,1392521.5202651967,"['0x1111111254eeb25477b68fb85ed929f73a960582', '0x3b2eafce2b05341a0bee6a3569b5f769afb3042f', '0x9e233dd6a90678baacd89c05ce5c48f43fcc106e', '0xd97c8ee1c1e47f50a66e69d5ad155f882e38b0e5', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x79be9c58825018b8d26e450806c497c9bebe4e8d']","['1inch LOP', 'clipper', 'uniswap', 'gmx']",6153473.165850914,11668.058156676696,74158753.53281778,0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,UNI-USDT,3164.2659386282403
2672764058.791895,arbitrum,1392325.4443336886,"['0x7922415ffdf6d157a80d536f9dae9ddb7a8ca600', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x4bad2bbcc4c0e1f72b17d99d42747ac05cc3d16d', '0x3319928bfaac6492960ba482c7b51c89101ea3e3']","['ramses', 'gmx', '1inch LOP', 'sushiswap', 'uniswap']",6151875.953613387,282850.3707594115,74135649.70307453,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,DAI-FRAX,108.7478856240582
2672696142.496085,arbitrum,1392330.5234779064,"['0x1960a9af62fddd93e462625a318dc6949c1cc856', '0x76d56579aa6356d860dcf7f8028d9ffd2e3c90f3', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x1111111254eeb25477b68fb85ed929f73a960582', '0x9e233dd6a90678baacd89c05ce5c48f43fcc106e']","['sushiswap', 'uniswap', 'gmx', '1inch LOP', 'clipper']",6151919.350167517,60756.03937684193,74135976.41461046,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,DAI-LINK,506.28047954294505
2672678283.136459,arbitrum,1392329.1996620575,"['0x8e3d89dc3cd1252a4d50d6d4a42a1f10f1d1922a', '0xabbc5f99639c9b6bcb58544ddf04efa6802f4064', '0x9e233dd6a90678baacd89c05ce5c48f43fcc106e', '0x6bb6d067ad36b86cc2ec784776c4a97b5e76085e', '0x1111111254eeb25477b68fb85ed929f73a960582']","['gmx', 'clipper', 'uniswap', '1inch LOP']",6151900.459996445,64240.11010319061,74135916.37485746,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0,DAI-UNI,478.8208216108661
